,Week,Name1,Score1,Name2,Score2,Type
1054,1,Team TP,99.76,Team BL,86.8,Regular
1055,1,Team DH,82.16,Team RW,65.44,Regular
1056,1,Team Caleb,78.68,Team BD,104.56,Regular
1057,1,Team WN,69.64,Team JN,123.64,Regular
1058,2,Team TP,148.76,Team WR,138.86,Regular
1059,2,Team GM,108.0,Team DH,110.98,Regular
1060,2,Team BL,102.42,Team Caleb,99.48,Regular
1061,2,Team RW,84.76,Team WN,85.04,Regular
1062,2,Team BD,89.4,Team JN,95.24,Regular
1063,3,Team WR,124.52,Team DH,124.98,Regular
1064,3,Team Caleb,128.06,Team TP,101.48,Regular
1065,3,Team WN,149.96,Team GM,139.18,Regular
1066,3,Team JN,101.96,Team BL,67.68,Regular
1067,3,Team BD,106.8,Team RW,93.92,Regular
1068,4,Team Caleb,142.7,Team WR,83.28,Regular
1069,4,Team DH,137.24,Team WN,81.38,Regular
1070,4,Team TP,63.64,Team JN,131.9,Regular
1071,4,Team GM,104.82,Team BD,113.88,Regular
1072,4,Team BL,150.06,Team RW,94.8,Regular
1073,5,Team WR,103.92,Team WN,69.24,Regular
1074,5,Team JN,99.48,Team Caleb,97.22,Regular
1075,5,Team BD,111.48,Team DH,102.84,Regular
1076,5,Team RW,176.06,Team TP,56.76,Regular
1077,5,Team BL,116.32,Team GM,163.34,Regular
1078,6,Team JN,78.22,Team WR,102.58,Regular
1079,6,Team WN,121.34,Team BD,119.78,Regular
1080,6,Team Caleb,112.4,Team RW,78.56,Regular
1081,6,Team DH,96.62,Team BL,113.6,Regular
1082,6,Team TP,97.24,Team GM,101.54,Regular
1083,7,Team WR,66.34,Team BD,95.96,Regular
1084,7,Team RW,98.4,Team JN,99.86,Regular
1085,7,Team BL,129.06,Team WN,113.96,Regular
1086,7,Team GM,148.26,Team Caleb,92.46,Regular
1087,7,Team TP,103.8,Team DH,106.88,Regular
1088,8,Team RW,119.46,Team WR,119.56,Regular
1089,8,Team BD,107.22,Team BL,108.46,Regular
1090,8,Team JN,96.68,Team GM,120.2,Regular
1091,8,Team WN,124.5,Team TP,114.76,Regular
1092,8,Team Caleb,126.02,Team DH,84.98,Regular
1093,9,Team WR,92.12,Team BL,90.48,Regular
1094,9,Team GM,49.5,Team RW,115.22,Regular
1095,9,Team TP,134.72,Team BD,118.84,Regular
1096,9,Team DH,65.78,Team JN,92.6,Regular
1097,9,Team Caleb,89.52,Team WN,144.2,Regular
1098,10,Team GM,113.42,Team WR,170.42,Regular
1099,10,Team BL,98.26,Team TP,104.38,Regular
1100,10,Team RW,94.78,Team DH,97.42,Regular
1101,10,Team BD,126.02,Team Caleb,88.78,Regular
1102,10,Team JN,104.62,Team WN,101.84,Regular
1103,11,Team WR,124.8,Team TP,72.64,Regular
1104,11,Team DH,139.66,Team GM,97.38,Regular
1105,11,Team Caleb,94.46,Team BL,108.2,Regular
1106,11,Team WN,96.64,Team RW,106.7,Regular
1107,11,Team JN,116.64,Team BD,98.4,Regular
1108,12,Team DH,108.98,Team WR,122.12,Regular
1109,12,Team TP,102.5,Team Caleb,112.64,Regular
1110,12,Team GM,118.62,Team WN,116.16,Regular
1111,12,Team BL,140.5,Team JN,110.28,Regular
1112,12,Team RW,118.66,Team BD,105.98,Regular
1113,13,Team DH,100.82,Team BL,101.52,Regular
1114,13,Team JN,145.72,Team RW,78.78,Regular
1115,13,Team GM,118.8,Team WR,108.6,Regular
1116,13,Team WN,120.96,Team TP,151.38,Regular
1117,13,Team BD,125.06,Team Caleb,124.76,Regular
1118,14,,,Team JN,86.82,Playoff
1119,14,Team BD,118.72,Team WR,108.3,Playoff
1120,14,Team DH,100.84,Team GM,115.64,Playoff
1121,14,,,Team BL,111.58,Playoff
1122,14,Team Caleb,96.64,Team WN,69.84,Playoff
1123,14,Team RW,128.32,Team TP,124.06,Playoff
1124,15,Team BD,152.98,Team JN,72.24,Playoff
1125,15,Team GM,110.2,Team BL,122.12,Playoff
1126,15,Team DH,77.14,Team WR,70.36,Playoff
1127,15,Team RW,122.26,Team Caleb,92.86,Playoff
1128,15,Team TP,119.52,Team WN,97.36,Playoff
1129,16,Team BD,102.8,Team BL,128.04,Playoff
1130,16,Team GM,100.5,Team JN,93.7,Playoff
1131,16,Team DH,98.78,Team WR,108.02,Playoff
1132,16,Team RW,124.48,Team TP,120.8,Playoff
1133,16,Team Caleb,122.82,Team WN,101.24,Playoff
1134,1,Team WR,95.32,Team GM,133.84,Regular
1135,1,Team TP,99.76,Team BL,86.8,Regular
1136,1,Team DH,82.16,Team RW,65.44,Regular
1137,1,Team Caleb,78.68,Team BD,104.56,Regular
1138,1,Team WN,69.64,Team JN,123.64,Regular
1139,2,Team TP,148.76,Team WR,138.86,Regular
1140,2,Team GM,108.0,Team DH,110.98,Regular
1141,2,Team BL,102.42,Team Caleb,99.48,Regular
1142,2,Team RW,84.76,Team WN,85.04,Regular
1143,2,Team BD,89.4,Team JN,95.24,Regular
1144,3,Team WR,124.52,Team DH,124.98,Regular
1145,3,Team Caleb,128.06,Team TP,101.48,Regular
1146,3,Team WN,149.96,Team GM,139.18,Regular
1147,3,Team JN,101.96,Team BL,67.68,Regular
1148,3,Team BD,106.8,Team RW,93.92,Regular
1149,4,Team Caleb,142.7,Team WR,83.28,Regular
1150,4,Team DH,137.24,Team WN,81.38,Regular
1151,4,Team TP,63.64,Team JN,131.9,Regular
1152,4,Team GM,104.82,Team BD,113.88,Regular
1153,4,Team BL,150.06,Team RW,94.8,Regular
1154,5,Team WR,103.92,Team WN,69.24,Regular
1155,5,Team JN,99.48,Team Caleb,97.22,Regular
1156,5,Team BD,111.48,Team DH,102.84,Regular
1157,5,Team RW,176.06,Team TP,56.76,Regular
1158,5,Team BL,116.32,Team GM,163.34,Regular
1159,6,Team JN,78.22,Team WR,102.58,Regular
1160,6,Team WN,121.34,Team BD,119.78,Regular
1161,6,Team Caleb,112.4,Team RW,78.56,Regular
1162,6,Team DH,96.62,Team BL,113.6,Regular
1163,6,Team TP,97.24,Team GM,101.54,Regular
1164,7,Team WR,66.34,Team BD,95.96,Regular
1165,7,Team RW,98.4,Team JN,99.86,Regular
1166,7,Team BL,129.06,Team WN,113.96,Regular
1167,7,Team GM,148.26,Team Caleb,92.46,Regular
1168,7,Team TP,103.8,Team DH,106.88,Regular
1169,8,Team RW,119.46,Team WR,119.56,Regular
1170,8,Team BD,107.22,Team BL,108.46,Regular
1171,8,Team JN,96.68,Team GM,120.2,Regular
1172,8,Team WN,124.5,Team TP,114.76,Regular
1173,8,Team Caleb,126.02,Team DH,84.98,Regular
1174,9,Team WR,92.12,Team BL,90.48,Regular
1175,9,Team GM,49.5,Team RW,115.22,Regular
1176,9,Team TP,134.72,Team BD,118.84,Regular
1177,9,Team DH,65.78,Team JN,92.6,Regular
1178,9,Team Caleb,89.52,Team WN,144.2,Regular
1179,10,Team GM,113.42,Team WR,170.42,Regular
1180,10,Team BL,98.26,Team TP,104.38,Regular
1181,10,Team RW,94.78,Team DH,97.42,Regular
1182,10,Team BD,126.02,Team Caleb,88.78,Regular
1183,10,Team JN,104.62,Team WN,101.84,Regular
1184,11,Team WR,124.8,Team TP,72.64,Regular
1185,11,Team DH,139.66,Team GM,97.38,Regular
1186,11,Team Caleb,94.46,Team BL,108.2,Regular
1187,11,Team WN,96.64,Team RW,106.7,Regular
1188,11,Team JN,116.64,Team BD,98.4,Regular
1189,12,Team DH,108.98,Team WR,122.12,Regular
1190,12,Team TP,102.5,Team Caleb,112.64,Regular
1191,12,Team GM,118.62,Team WN,116.16,Regular
1192,12,Team BL,140.5,Team JN,110.28,Regular
1193,12,Team RW,118.66,Team BD,105.98,Regular
1194,13,Team DH,100.82,Team BL,101.52,Regular
1195,13,Team JN,145.72,Team RW,78.78,Regular
1196,13,Team GM,118.8,Team WR,108.6,Regular
1197,13,Team WN,120.96,Team TP,151.38,Regular
1198,13,Team BD,125.06,Team Caleb,124.76,Regular
1199,14,,,Team JN,86.82,Playoff
1200,14,Team BD,118.72,Team WR,108.3,Playoff
1201,14,Team DH,100.84,Team GM,115.64,Playoff
1202,14,,,Team BL,111.58,Playoff
1203,14,Team Caleb,96.64,Team WN,69.84,Playoff
1204,14,Team RW,128.32,Team TP,124.06,Playoff
1205,15,Team BD,152.98,Team JN,72.24,Playoff
1206,15,Team GM,110.2,Team BL,122.12,Playoff
1207,15,Team DH,77.14,Team WR,70.36,Playoff
1208,15,Team RW,122.26,Team Caleb,92.86,Playoff
1209,15,Team TP,119.52,Team WN,97.36,Playoff
1210,16,Team BD,102.8,Team BL,128.04,Playoff
1211,16,Team GM,100.5,Team JN,93.7,Playoff
1212,16,Team DH,98.78,Team WR,108.02,Playoff
1213,16,Team RW,124.48,Team TP,120.8,Playoff
1214,16,Team Caleb,122.82,Team WN,101.24,Playoff
1215,1,Team WR,95.32,Team GM,133.84,Regular
1216,1,Team TP,99.76,Team BL,86.8,Regular
1217,1,Team DH,82.16,Team RW,65.44,Regular
1218,1,Team Caleb,78.68,Team BD,104.56,Regular
1219,1,Team WN,69.64,Team JN,123.64,Regular
1220,2,Team TP,148.76,Team WR,138.86,Regular
1221,2,Team GM,108.0,Team DH,110.98,Regular
1222,2,Team BL,102.42,Team Caleb,99.48,Regular
1223,2,Team RW,84.76,Team WN,85.04,Regular
1224,2,Team BD,89.4,Team JN,95.24,Regular
1225,3,Team WR,124.52,Team DH,124.98,Regular
1226,3,Team Caleb,128.06,Team TP,101.48,Regular
1227,3,Team WN,149.96,Team GM,139.18,Regular
1228,3,Team JN,101.96,Team BL,67.68,Regular
1229,3,Team BD,106.8,Team RW,93.92,Regular
1230,4,Team Caleb,142.7,Team WR,83.28,Regular
1231,4,Team DH,137.24,Team WN,81.38,Regular
1232,4,Team TP,63.64,Team JN,131.9,Regular
1233,4,Team GM,104.82,Team BD,113.88,Regular
1234,4,Team BL,150.06,Team RW,94.8,Regular
1235,5,Team WR,103.92,Team WN,69.24,Regular
1236,5,Team JN,99.48,Team Caleb,97.22,Regular
1237,5,Team BD,111.48,Team DH,102.84,Regular
1238,5,Team RW,176.06,Team TP,56.76,Regular
1239,5,Team BL,116.32,Team GM,163.34,Regular
1240,6,Team JN,78.22,Team WR,102.58,Regular
1241,6,Team WN,121.34,Team BD,119.78,Regular
1242,6,Team Caleb,112.4,Team RW,78.56,Regular
1243,6,Team DH,96.62,Team BL,113.6,Regular
1244,6,Team TP,97.24,Team GM,101.54,Regular
1245,7,Team WR,66.34,Team BD,95.96,Regular
1246,7,Team RW,98.4,Team JN,99.86,Regular
1247,7,Team BL,129.06,Team WN,113.96,Regular
1248,7,Team GM,148.26,Team Caleb,92.46,Regular
1249,7,Team TP,103.8,Team DH,106.88,Regular
1250,8,Team RW,119.46,Team WR,119.56,Regular
1251,8,Team BD,107.22,Team BL,108.46,Regular
1252,8,Team JN,96.68,Team GM,120.2,Regular
1253,8,Team WN,124.5,Team TP,114.76,Regular
1254,8,Team Caleb,126.02,Team DH,84.98,Regular
1255,9,Team WR,92.12,Team BL,90.48,Regular
1256,9,Team GM,49.5,Team RW,115.22,Regular
1257,9,Team TP,134.72,Team BD,118.84,Regular
1258,9,Team DH,65.78,Team JN,92.6,Regular
1259,9,Team Caleb,89.52,Team WN,144.2,Regular
1260,10,Team GM,113.42,Team WR,170.42,Regular
1261,10,Team BL,98.26,Team TP,104.38,Regular
1262,10,Team RW,94.78,Team DH,97.42,Regular
1263,10,Team BD,126.02,Team Caleb,88.78,Regular
1264,10,Team JN,104.62,Team WN,101.84,Regular
1265,11,Team WR,124.8,Team TP,72.64,Regular
1266,11,Team DH,139.66,Team GM,97.38,Regular
1267,11,Team Caleb,94.46,Team BL,108.2,Regular
1268,11,Team WN,96.64,Team RW,106.7,Regular
1269,11,Team JN,116.64,Team BD,98.4,Regular
1270,12,Team DH,108.98,Team WR,122.12,Regular
1271,12,Team TP,102.5,Team Caleb,112.64,Regular
1272,12,Team GM,118.62,Team WN,116.16,Regular
1273,12,Team BL,140.5,Team JN,110.28,Regular
1274,12,Team RW,118.66,Team BD,105.98,Regular
1275,13,Team DH,100.82,Team BL,101.52,Regular
1276,13,Team JN,145.72,Team RW,78.78,Regular
1277,13,Team GM,118.8,Team WR,108.6,Regular
1278,13,Team WN,120.96,Team TP,151.38,Regular
1279,13,Team BD,125.06,Team Caleb,124.76,Regular
1280,14,,,Team JN,86.82,Playoff
1281,14,Team BD,118.72,Team WR,108.3,Playoff
1282,14,Team DH,100.84,Team GM,115.64,Playoff
1283,14,,,Team BL,111.58,Playoff
1284,14,Team Caleb,96.64,Team WN,69.84,Playoff
1285,14,Team RW,128.32,Team TP,124.06,Playoff
1286,15,Team BD,152.98,Team JN,72.24,Playoff
1287,15,Team GM,110.2,Team BL,122.12,Playoff
1288,15,Team DH,77.14,Team WR,70.36,Playoff
1289,15,Team RW,122.26,Team Caleb,92.86,Playoff
1290,15,Team TP,119.52,Team WN,97.36,Playoff
1291,16,Team BD,102.8,Team BL,128.04,Playoff
1292,16,Team GM,100.5,Team JN,93.7,Playoff
1293,16,Team DH,98.78,Team WR,108.02,Playoff
1294,16,Team RW,124.48,Team TP,120.8,Playoff
1295,16,Team Caleb,122.82,Team WN,101.24,Playoff
1296,1,Team WR,95.32,Team GM,133.84,Regular
1297,1,Team TP,99.76,Team BL,86.8,Regular
1298,1,Team DH,82.16,Team RW,65.44,Regular
1299,1,Team Caleb,78.68,Team BD,104.56,Regular
1300,1,Team WN,69.64,Team JN,123.64,Regular
1301,2,Team TP,148.76,Team WR,138.86,Regular
1302,2,Team GM,108.0,Team DH,110.98,Regular
1303,2,Team BL,102.42,Team Caleb,99.48,Regular
1304,2,Team RW,84.76,Team WN,85.04,Regular
1305,2,Team BD,89.4,Team JN,95.24,Regular
1306,3,Team WR,124.52,Team DH,124.98,Regular
1307,3,Team Caleb,128.06,Team TP,101.48,Regular
1308,3,Team WN,149.96,Team GM,139.18,Regular
1309,3,Team JN,101.96,Team BL,67.68,Regular
1310,3,Team BD,106.8,Team RW,93.92,Regular
1311,4,Team Caleb,142.7,Team WR,83.28,Regular
1312,4,Team DH,137.24,Team WN,81.38,Regular
1313,4,Team TP,63.64,Team JN,131.9,Regular
1314,4,Team GM,104.82,Team BD,113.88,Regular
1315,4,Team BL,150.06,Team RW,94.8,Regular
1316,5,Team WR,103.92,Team WN,69.24,Regular
1317,5,Team JN,99.48,Team Caleb,97.22,Regular
1318,5,Team BD,111.48,Team DH,102.84,Regular
1319,5,Team RW,176.06,Team TP,56.76,Regular
1320,5,Team BL,116.32,Team GM,163.34,Regular
1321,6,Team JN,78.22,Team WR,102.58,Regular
1322,6,Team WN,121.34,Team BD,119.78,Regular
1323,6,Team Caleb,112.4,Team RW,78.56,Regular
1324,6,Team DH,96.62,Team BL,113.6,Regular
1325,6,Team TP,97.24,Team GM,101.54,Regular
1326,7,Team WR,66.34,Team BD,95.96,Regular
1327,7,Team RW,98.4,Team JN,99.86,Regular
1328,7,Team BL,129.06,Team WN,113.96,Regular
1329,7,Team GM,148.26,Team Caleb,92.46,Regular
1330,7,Team TP,103.8,Team DH,106.88,Regular
1331,8,Team RW,119.46,Team WR,119.56,Regular
1332,8,Team BD,107.22,Team BL,108.46,Regular
1333,8,Team JN,96.68,Team GM,120.2,Regular
1334,8,Team WN,124.5,Team TP,114.76,Regular
1335,8,Team Caleb,126.02,Team DH,84.98,Regular
1336,9,Team WR,92.12,Team BL,90.48,Regular
1337,9,Team GM,49.5,Team RW,115.22,Regular
1338,9,Team TP,134.72,Team BD,118.84,Regular
1339,9,Team DH,65.78,Team JN,92.6,Regular
1340,9,Team Caleb,89.52,Team WN,144.2,Regular
1341,10,Team GM,113.42,Team WR,170.42,Regular
1342,10,Team BL,98.26,Team TP,104.38,Regular
1343,10,Team RW,94.78,Team DH,97.42,Regular
1344,10,Team BD,126.02,Team Caleb,88.78,Regular
1345,10,Team JN,104.62,Team WN,101.84,Regular
1346,11,Team WR,124.8,Team TP,72.64,Regular
1347,11,Team DH,139.66,Team GM,97.38,Regular
1348,11,Team Caleb,94.46,Team BL,108.2,Regular
1349,11,Team WN,96.64,Team RW,106.7,Regular
1350,11,Team JN,116.64,Team BD,98.4,Regular
1351,12,Team DH,108.98,Team WR,122.12,Regular
1352,12,Team TP,102.5,Team Caleb,112.64,Regular
1353,12,Team GM,118.62,Team WN,116.16,Regular
1354,12,Team BL,140.5,Team JN,110.28,Regular
1355,12,Team RW,118.66,Team BD,105.98,Regular
1356,13,Team DH,100.82,Team BL,101.52,Regular
1357,13,Team JN,145.72,Team RW,78.78,Regular
1358,13,Team GM,118.8,Team WR,108.6,Regular
1359,13,Team WN,120.96,Team TP,151.38,Regular
1360,13,Team BD,125.06,Team Caleb,124.76,Regular
1361,14,,,Team JN,86.82,Playoff
1362,14,Team BD,118.72,Team WR,108.3,Playoff
1363,14,Team DH,100.84,Team GM,115.64,Playoff
1364,14,,,Team BL,111.58,Playoff
1365,14,Team Caleb,96.64,Team WN,69.84,Playoff
1366,14,Team RW,128.32,Team TP,124.06,Playoff
1367,15,Team BD,152.98,Team JN,72.24,Playoff
1368,15,Team GM,110.2,Team BL,122.12,Playoff
1369,15,Team DH,77.14,Team WR,70.36,Playoff
1370,15,Team RW,122.26,Team Caleb,92.86,Playoff
1371,15,Team TP,119.52,Team WN,97.36,Playoff
1372,16,Team BD,102.8,Team BL,128.04,Playoff
1373,16,Team GM,100.5,Team JN,93.7,Playoff
1374,16,Team DH,98.78,Team WR,108.02,Playoff
1375,16,Team RW,124.48,Team TP,120.8,Playoff
1376,16,Team Caleb,122.82,Team WN,101.24,Playoff
