,Week,Name1,Score1,Name2,Score2,Type
916,2,I Am Beyonce Always,108.0,Wut da mup,110.98,Regular
917,2,The Billyonaires,102.42,Clink's Team,99.48,Regular
918,2,Team Chad,84.76,The Devil and Daniel Jones,85.04,Regular
919,2,The Brady Bunch,89.4,Tuanon,95.24,Regular
920,3,Team Fjöllin,124.52,Wut da mup,124.98,Regular
921,3,Clink's Team,128.06,The Big Chungii,101.48,Regular
922,3,The Devil and Daniel Jones,149.96,I Am Beyonce Always,139.18,Regular
923,3,Tuanon,101.96,The Billyonaires,67.68,Regular
924,3,The Brady Bunch,106.8,Team Chad,93.92,Regular
925,4,Clink's Team,142.7,Team Fjöllin,83.28,Regular
926,4,Wut da mup,137.24,The Devil and Daniel Jones,81.38,Regular
927,4,The Big Chungii,63.64,Tuanon,131.9,Regular
928,4,I Am Beyonce Always,104.82,The Brady Bunch,113.88,Regular
929,4,The Billyonaires,150.06,Team Chad,94.8,Regular
930,5,Team Fjöllin,103.92,The Devil and Daniel Jones,69.24,Regular
931,5,Tuanon,99.48,Clink's Team,97.22,Regular
932,5,The Brady Bunch,111.48,Wut da mup,102.84,Regular
933,5,Team Chad,176.06,The Big Chungii,56.76,Regular
934,5,The Billyonaires,116.32,I Am Beyonce Always,163.34,Regular
935,6,Tuanon,78.22,Team Fjöllin,102.58,Regular
936,6,The Devil and Daniel Jones,121.34,The Brady Bunch,119.78,Regular
937,6,Clink's Team,112.4,Team Chad,78.56,Regular
938,6,Wut da mup,96.62,The Billyonaires,113.6,Regular
939,6,The Big Chungii,97.24,I Am Beyonce Always,101.54,Regular
940,7,Team Fjöllin,66.34,The Brady Bunch,95.96,Regular
941,7,Team Chad,98.4,Tuanon,99.86,Regular
942,7,The Billyonaires,129.06,The Devil and Daniel Jones,113.96,Regular
943,7,I Am Beyonce Always,148.26,Clink's Team,92.46,Regular
944,7,The Big Chungii,103.8,Wut da mup,106.88,Regular
945,8,Team Chad,119.46,Team Fjöllin,119.56,Regular
946,8,The Brady Bunch,107.22,The Billyonaires,108.46,Regular
947,8,Tuanon,96.68,I Am Beyonce Always,120.24,Regular
948,8,The Devil and Daniel Jones,124.5,The Big Chungii,114.76,Regular
949,8,Clink's Team,126.02,Wut da mup,84.98,Regular
950,9,Team Fjöllin,0.0,The Billyonaires,0.0,Regular
951,9,I Am Beyonce Always,0.0,Team Chad,0.0,Regular
952,9,The Big Chungii,0.0,The Brady Bunch,0.0,Regular
953,9,Wut da mup,0.0,Tuanon,0.0,Regular
954,9,Clink's Team,0.0,The Devil and Daniel Jones,0.0,Regular
955,10,I Am Beyonce Always,0.0,Team Fjöllin,0.0,Regular
956,10,The Billyonaires,0.0,The Big Chungii,0.0,Regular
957,10,Team Chad,0.0,Wut da mup,0.0,Regular
958,10,The Brady Bunch,0.0,Clink's Team,0.0,Regular
959,10,Tuanon,0.0,The Devil and Daniel Jones,0.0,Regular
960,11,Team Fjöllin,0.0,The Big Chungii,0.0,Regular
961,11,Wut da mup,0.0,I Am Beyonce Always,0.0,Regular
962,11,Clink's Team,0.0,The Billyonaires,0.0,Regular
963,11,The Devil and Daniel Jones,0.0,Team Chad,0.0,Regular
964,11,Tuanon,0.0,The Brady Bunch,0.0,Regular
965,12,Wut da mup,0.0,Team Fjöllin,0.0,Regular
966,12,The Big Chungii,0.0,Clink's Team,0.0,Regular
967,12,I Am Beyonce Always,0.0,The Devil and Daniel Jones,0.0,Regular
968,12,The Billyonaires,0.0,Tuanon,0.0,Regular
969,12,Team Chad,0.0,The Brady Bunch,0.0,Regular
970,13,Wut da mup,0.0,The Billyonaires,0.0,Regular
971,13,Tuanon,0.0,Team Chad,0.0,Regular
972,13,I Am Beyonce Always,0.0,Team Fjöllin,0.0,Regular
973,13,The Devil and Daniel Jones,0.0,The Big Chungii,0.0,Regular
974,13,The Brady Bunch,0.0,Clink's Team,0.0,Regular
975,1,Team Fjöllin,95.32,I Am Beyonce Always,133.84,Regular
976,1,The Big Chungii,99.76,The Billyonaires,86.8,Regular
977,1,Wut da mup,82.16,Team Chad,65.44,Regular
978,1,Clink's Team,78.68,The Brady Bunch,104.56,Regular
979,1,The Devil and Daniel Jones,69.64,Tuanon,123.64,Regular
980,2,The Big Chungii,148.76,Team Fjöllin,138.86,Regular
981,2,I Am Beyonce Always,108.0,Wut da mup,110.98,Regular
982,2,The Billyonaires,102.42,Clink's Team,99.48,Regular
983,2,Team Chad,84.76,The Devil and Daniel Jones,85.04,Regular
984,2,The Brady Bunch,89.4,Tuanon,95.24,Regular
985,3,Team Fjöllin,124.52,Wut da mup,124.98,Regular
986,3,Clink's Team,128.06,The Big Chungii,101.48,Regular
987,3,The Devil and Daniel Jones,149.96,I Am Beyonce Always,139.18,Regular
988,3,Tuanon,101.96,The Billyonaires,67.68,Regular
989,3,The Brady Bunch,106.8,Team Chad,93.92,Regular
990,4,Clink's Team,142.7,Team Fjöllin,83.28,Regular
991,4,Wut da mup,137.24,The Devil and Daniel Jones,81.38,Regular
992,4,The Big Chungii,63.64,Tuanon,131.9,Regular
993,4,I Am Beyonce Always,104.82,The Brady Bunch,113.88,Regular
994,4,The Billyonaires,150.06,Team Chad,94.8,Regular
995,5,Team Fjöllin,103.92,The Devil and Daniel Jones,69.24,Regular
996,5,Tuanon,99.48,Clink's Team,97.22,Regular
997,5,The Brady Bunch,111.48,Wut da mup,102.84,Regular
998,5,Team Chad,176.06,The Big Chungii,56.76,Regular
999,5,The Billyonaires,116.32,I Am Beyonce Always,163.34,Regular
1000,6,Tuanon,78.22,Team Fjöllin,102.58,Regular
1001,6,The Devil and Daniel Jones,121.34,The Brady Bunch,119.78,Regular
1002,6,Clink's Team,112.4,Team Chad,78.56,Regular
1003,6,Wut da mup,96.62,The Billyonaires,113.6,Regular
1004,6,The Big Chungii,97.24,I Am Beyonce Always,101.54,Regular
1005,7,Team Fjöllin,66.34,The Brady Bunch,95.96,Regular
1006,7,Team Chad,98.4,Tuanon,99.86,Regular
1007,7,The Billyonaires,129.06,The Devil and Daniel Jones,113.96,Regular
1008,7,I Am Beyonce Always,148.26,Clink's Team,92.46,Regular
1009,7,The Big Chungii,103.8,Wut da mup,106.88,Regular
1010,8,Team Chad,119.46,Team Fjöllin,119.56,Regular
1011,8,The Brady Bunch,107.22,The Billyonaires,108.46,Regular
1012,8,Tuanon,96.68,I Am Beyonce Always,120.24,Regular
1013,8,The Devil and Daniel Jones,124.5,The Big Chungii,114.76,Regular
1014,8,Clink's Team,126.02,Wut da mup,84.98,Regular
1015,9,Team Fjöllin,0.0,The Billyonaires,0.0,Regular
1016,9,I Am Beyonce Always,0.0,Team Chad,0.0,Regular
1017,9,The Big Chungii,0.0,The Brady Bunch,0.0,Regular
1018,9,Wut da mup,0.0,Tuanon,0.0,Regular
1019,9,Clink's Team,0.0,The Devil and Daniel Jones,0.0,Regular
1020,10,I Am Beyonce Always,0.0,Team Fjöllin,0.0,Regular
1021,10,The Billyonaires,0.0,The Big Chungii,0.0,Regular
1022,10,Team Chad,0.0,Wut da mup,0.0,Regular
1023,10,The Brady Bunch,0.0,Clink's Team,0.0,Regular
1024,10,Tuanon,0.0,The Devil and Daniel Jones,0.0,Regular
1025,11,Team Fjöllin,0.0,The Big Chungii,0.0,Regular
1026,11,Wut da mup,0.0,I Am Beyonce Always,0.0,Regular
1027,11,Clink's Team,0.0,The Billyonaires,0.0,Regular
1028,11,The Devil and Daniel Jones,0.0,Team Chad,0.0,Regular
1029,11,Tuanon,0.0,The Brady Bunch,0.0,Regular
1030,12,Wut da mup,0.0,Team Fjöllin,0.0,Regular
1031,12,The Big Chungii,0.0,Clink's Team,0.0,Regular
1032,12,I Am Beyonce Always,0.0,The Devil and Daniel Jones,0.0,Regular
1033,12,The Billyonaires,0.0,Tuanon,0.0,Regular
1034,12,Team Chad,0.0,The Brady Bunch,0.0,Regular
1035,13,Wut da mup,0.0,The Billyonaires,0.0,Regular
1036,13,Tuanon,0.0,Team Chad,0.0,Regular
1037,13,I Am Beyonce Always,0.0,Team Fjöllin,0.0,Regular
1038,13,The Devil and Daniel Jones,0.0,The Big Chungii,0.0,Regular
1039,13,The Brady Bunch,0.0,Clink's Team,0.0,Regular
1040,1,Team Fjöllin,95.32,I Am Beyonce Always,133.84,Regular
1041,1,The Big Chungii,99.76,The Billyonaires,86.8,Regular
1042,1,Wut da mup,82.16,Team Chad,65.44,Regular
1043,1,Clink's Team,78.68,The Brady Bunch,104.56,Regular
1044,1,The Devil and Daniel Jones,69.64,Tuanon,123.64,Regular
1045,2,The Big Chungii,148.76,Team Fjöllin,138.86,Regular
1046,2,I Am Beyonce Always,108.0,Wut da mup,110.98,Regular
1047,2,The Billyonaires,102.42,Clink's Team,99.48,Regular
1048,2,Team Chad,84.76,The Devil and Daniel Jones,85.04,Regular
1049,2,The Brady Bunch,89.4,Tuanon,95.24,Regular
1050,3,Team Fjöllin,124.52,Wut da mup,124.98,Regular
1051,3,Clink's Team,128.06,The Big Chungii,101.48,Regular
1052,3,The Devil and Daniel Jones,149.96,I Am Beyonce Always,139.18,Regular
1053,3,Tuanon,101.96,The Billyonaires,67.68,Regular
1054,3,The Brady Bunch,106.8,Team Chad,93.92,Regular
1055,4,Clink's Team,142.7,Team Fjöllin,83.28,Regular
1056,4,Wut da mup,137.24,The Devil and Daniel Jones,81.38,Regular
1057,4,The Big Chungii,63.64,Tuanon,131.9,Regular
1058,4,I Am Beyonce Always,104.82,The Brady Bunch,113.88,Regular
1059,4,The Billyonaires,150.06,Team Chad,94.8,Regular
1060,5,Team Fjöllin,103.92,The Devil and Daniel Jones,69.24,Regular
1061,5,Tuanon,99.48,Clink's Team,97.22,Regular
1062,5,The Brady Bunch,111.48,Wut da mup,102.84,Regular
1063,5,Team Chad,176.06,The Big Chungii,56.76,Regular
1064,5,The Billyonaires,116.32,I Am Beyonce Always,163.34,Regular
1065,6,Tuanon,78.22,Team Fjöllin,102.58,Regular
1066,6,The Devil and Daniel Jones,121.34,The Brady Bunch,119.78,Regular
1067,6,Clink's Team,112.4,Team Chad,78.56,Regular
1068,6,Wut da mup,96.62,The Billyonaires,113.6,Regular
1069,6,The Big Chungii,97.24,I Am Beyonce Always,101.54,Regular
1070,7,Team Fjöllin,66.34,The Brady Bunch,95.96,Regular
1071,7,Team Chad,98.4,Tuanon,99.86,Regular
1072,7,The Billyonaires,129.06,The Devil and Daniel Jones,113.96,Regular
1073,7,I Am Beyonce Always,148.26,Clink's Team,92.46,Regular
1074,7,The Big Chungii,103.8,Wut da mup,106.88,Regular
1075,8,Team Chad,119.46,Team Fjöllin,119.56,Regular
1076,8,The Brady Bunch,107.22,The Billyonaires,108.46,Regular
1077,8,Tuanon,96.68,I Am Beyonce Always,120.24,Regular
1078,8,The Devil and Daniel Jones,124.5,The Big Chungii,114.76,Regular
1079,8,Clink's Team,126.02,Wut da mup,84.98,Regular
1080,9,Team Fjöllin,0.0,The Billyonaires,0.0,Regular
1081,9,I Am Beyonce Always,0.0,Team Chad,0.0,Regular
1082,9,The Big Chungii,0.0,The Brady Bunch,0.0,Regular
1083,9,Wut da mup,0.0,Tuanon,0.0,Regular
1084,9,Clink's Team,0.0,The Devil and Daniel Jones,0.0,Regular
1085,10,I Am Beyonce Always,0.0,Team Fjöllin,0.0,Regular
1086,10,The Billyonaires,0.0,The Big Chungii,0.0,Regular
1087,10,Team Chad,0.0,Wut da mup,0.0,Regular
1088,10,The Brady Bunch,0.0,Clink's Team,0.0,Regular
1089,10,Tuanon,0.0,The Devil and Daniel Jones,0.0,Regular
1090,11,Team Fjöllin,0.0,The Big Chungii,0.0,Regular
1091,11,Wut da mup,0.0,I Am Beyonce Always,0.0,Regular
1092,11,Clink's Team,0.0,The Billyonaires,0.0,Regular
1093,11,The Devil and Daniel Jones,0.0,Team Chad,0.0,Regular
1094,11,Tuanon,0.0,The Brady Bunch,0.0,Regular
1095,12,Wut da mup,0.0,Team Fjöllin,0.0,Regular
1096,12,The Big Chungii,0.0,Clink's Team,0.0,Regular
1097,12,I Am Beyonce Always,0.0,The Devil and Daniel Jones,0.0,Regular
1098,12,The Billyonaires,0.0,Tuanon,0.0,Regular
1099,12,Team Chad,0.0,The Brady Bunch,0.0,Regular
1100,13,Wut da mup,0.0,The Billyonaires,0.0,Regular
1101,13,Tuanon,0.0,Team Chad,0.0,Regular
1102,13,I Am Beyonce Always,0.0,Team Fjöllin,0.0,Regular
1103,13,The Devil and Daniel Jones,0.0,The Big Chungii,0.0,Regular
1104,13,The Brady Bunch,0.0,Clink's Team,0.0,Regular
